episode,step,reward
75,14,0.540931
75,15,0.446930
76,1,0.445859
76,2,0.471366
76,3,0.475559
76,4,0.468394
76,5,0.524679
76,6,0.477325
76,7,0.533703
76,8,0.507074
76,9,0.464184
76,10,0.512740
76,11,0.511162
76,12,0.574338
76,13,0.463308
76,14,0.500247
76,15,0.514819
77,1,0.495545
77,2,0.536737
77,3,0.476473
77,4,0.294895
77,5,0.421392
77,6,0.452850
77,7,0.468191
77,8,0.484818
77,9,0.429431
77,10,0.457512
77,11,0.422172
77,12,0.473274
77,13,0.486230
77,14,0.504251
77,15,0.462672
78,1,0.489181
78,2,0.526538
78,3,0.470340
78,4,0.461744
78,5,0.486423
78,6,0.483167
78,7,0.495568
78,8,0.525622
78,9,0.455800
78,10,0.485550
78,11,0.431897
78,12,0.427142
78,13,0.202543
78,14,0.448706
78,15,0.437064
79,1,0.521767
79,2,0.397650
79,3,0.531294
79,4,0.533032
79,5,0.522119
79,6,0.461674
79,7,0.492908
79,8,0.476640
79,9,0.477959
79,10,0.506755
79,11,0.466521
79,12,0.481481
79,13,0.442687
79,14,0.481292
79,15,0.408884
80,1,0.456642
80,2,0.475747
80,3,0.480437
80,4,0.468903
80,5,0.435451
80,6,0.507060
80,7,0.453424
80,8,0.465536
80,9,0.473056
80,10,0.470881
80,11,0.461436
80,12,0.458846
80,13,0.482155
80,14,0.424381
80,15,0.489249
81,1,0.492966
81,2,0.574110
81,3,0.461636
81,4,0.506077
81,5,0.521190
81,6,0.497711
81,7,0.537012
81,8,0.574110
81,9,0.349632
81,10,0.479087
81,11,0.439517
81,12,0.515368
81,13,0.472449
81,14,0.461361
81,15,0.496336
82,1,0.434589
82,2,0.512167
82,3,0.504352
82,4,0.454389
82,5,0.496091
82,6,0.549292
82,7,0.577407
82,8,0.542655
82,9,0.519651
82,10,0.537994
82,11,0.458466
82,12,0.472861
82,13,0.483527
82,14,0.466357
82,15,0.492853
83,1,0.493109
83,2,0.532282
83,3,0.562682
83,4,0.450098
83,5,0.462121
83,6,0.492966
83,7,0.504308
83,8,0.459821
83,9,0.532282
83,10,0.542079
83,11,0.462967
83,12,0.446927
83,13,0.459542
83,14,0.455442
83,15,0.455910
84,1,0.548001
84,2,0.533703
84,3,0.509003
84,4,0.485807
84,5,0.426354
84,6,0.469614
84,7,0.408884
84,8,0.496111
84,9,0.446285
84,10,0.519965
84,11,0.468422
84,12,0.469264
84,13,0.457125
84,14,0.463734
84,15,0.461767
85,1,0.520477
85,2,0.534946
85,3,0.455284
85,4,0.000000
85,5,0.453469
85,6,0.497031
85,7,0.475691
85,8,0.438280
85,9,0.474926
85,10,0.457328
85,11,0.478421
85,12,0.488481
85,13,0.508026
85,14,0.473577
85,15,0.458302
86,1,0.436940
86,2,0.576905
86,3,0.578040
86,4,0.521063
86,5,0.468327
86,6,0.466691
86,7,0.444554
86,8,0.434848
86,9,0.431209
86,10,0.462129
86,11,0.506900
86,12,0.506124
86,13,0.503108
86,14,0.501010
86,15,0.526633
87,1,0.548001
87,2,0.533703
87,3,0.545825
87,4,0.561564
87,5,0.492320
87,6,0.487632
87,7,0.532282
87,8,0.531240
87,9,0.533260
87,10,0.539440
87,11,0.530566
87,12,0.523915
87,13,0.562943
87,14,0.506090
87,15,0.511358
88,1,0.456642
88,2,0.464246
88,3,0.506369
88,4,0.456975
88,5,0.505465
88,6,0.503829
88,7,0.434589
88,8,0.487699
88,9,0.449727
88,10,0.516144
88,11,0.496346
88,12,0.453313
88,13,0.436180
88,14,0.443080
88,15,0.475143
89,1,0.475183
89,2,0.334611
89,3,0.480514
89,4,0.484914
89,5,0.483057
89,6,0.443197
89,7,0.476049
89,8,0.500834
89,9,0.470235
89,10,0.466178
89,11,0.469173
89,12,0.517497
89,13,0.506618
89,14,0.533776
89,15,0.533635
90,1,0.471671
90,2,0.459676
90,3,0.425163
90,4,0.449972
90,5,0.533703
90,6,0.505698
90,7,0.536048
90,8,0.448554
90,9,0.461183
90,10,0.448547
90,11,0.456038
90,12,0.507843
90,13,0.458219
90,14,0.475529
90,15,0.516421
91,1,0.495783
91,2,0.481802
91,3,0.483348
91,4,0.485004
91,5,0.452125
91,6,0.490164
91,7,0.510635
91,8,0.547988
91,9,0.536206
91,10,0.547988
91,11,0.533259
91,12,0.513241
91,13,0.442664
91,14,0.489263
91,15,0.468426
92,1,0.434589
92,2,0.460637
92,3,0.496385
92,4,0.458895
92,5,0.513036
92,6,0.494445
92,7,0.523222
92,8,0.444408
92,9,0.446565
92,10,0.477962
92,11,0.446579
92,12,0.443703
92,13,0.452931
92,14,0.469930
92,15,0.432627
93,1,0.467064
93,2,0.411744
93,3,0.480839
93,4,0.467787
93,5,0.482728
93,6,0.532282
93,7,0.482549
93,8,0.520348
93,9,0.482424
93,10,0.511976
93,11,0.344116
93,12,0.451215
93,13,0.491382
93,14,0.458381
93,15,0.459978
94,1,0.456480
94,2,0.485266
94,3,0.491416
94,4,0.489523
94,5,0.484430
94,6,0.469182
94,7,0.431524
94,8,0.458049
94,9,0.500834
94,10,0.460033
94,11,0.428029
94,12,0.467123
94,13,0.472540
94,14,0.469111
94,15,0.483939
95,1,0.474816
95,2,0.540545
95,3,0.579640
95,4,0.486976
95,5,0.519929
95,6,0.490669
95,7,0.471864
95,8,0.505466
95,9,0.547988
95,10,0.460183
95,11,0.468481
95,12,0.496962
95,13,0.475116
95,14,0.436936
95,15,0.469897
96,1,0.492297
96,2,0.532324
96,3,0.450736
96,4,0.453748
96,5,0.469129
96,6,0.464533
96,7,0.448894
96,8,0.493006
96,9,0.486460
96,10,0.492148
96,11,0.488293
96,12,0.497580
96,13,0.489118
96,14,0.323292
96,15,0.444428
97,1,0.466824
97,2,0.250131
97,3,0.467132
97,4,0.514986
97,5,0.501872
97,6,0.435590
97,7,0.464904
97,8,0.476337
97,9,0.492357
97,10,0.488406
97,11,0.464788
97,12,0.450473
97,13,0.524004
97,14,0.474155
97,15,0.503040
98,1,0.479353
98,2,0.546364
98,3,0.457129
98,4,0.478126
98,5,0.498242
98,6,0.453770
98,7,0.470187
98,8,0.440936
98,9,0.504352
98,10,0.503998
98,11,0.504746
98,12,0.426354
98,13,0.468160
98,14,0.445835
98,15,0.406025
99,1,0.574110
99,2,0.517551
99,3,0.511180
99,4,0.465521
99,5,0.451855
99,6,0.451195
99,7,0.405085
99,8,0.468126
99,9,0.480788
